,id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies,revenue_per_budget,yearmonthday,yearmonth,year
208,383498,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,en,120,US,110000000,785896632,2018-05-15,"Action, Comedy, Adventure","Maximum Effort, Genre Films, 20th Century Fox, Marvel Entertainment",7.144514836363636,20180515,201805,2018
209,338952,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",en,134,US,200000000,654900000,2018-11-14,"Fantasy, Adventure","Warner Bros. Pictures, Heyday Films",3.2745,20181114,201811,2018
209,338952,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",en,134,GB,200000000,654900000,2018-11-14,"Fantasy, Adventure","Warner Bros. Pictures, Heyday Films",3.2745,20181114,201811,2018
210,363088,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",en,119,US,140000000,622674139,2018-07-04,"Action, Adventure, Science Fiction",Marvel Studios,4.447672421428571,20180704,201807,2018
211,333339,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",en,140,US,175000000,607274134,2018-03-28,"Adventure, Action, Science Fiction","Amblin Entertainment, Warner Bros. Pictures, Village Roadshow Pictures, De Line Pictures, Dune Entertainment",3.4701379085714286,20180328,201803,2018
212,460555,Operation Red Sea,"A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.",zh,138,CN,70000000,579330426,2018-02-16,"Action, Thriller, War, Adventure","Bona Film Group, The P.L.A Navy Government TV Art Central of China, Star Dream Studio Media, Emperor Film Production, Film Fireworks Production, Zak Productions, Emperor Motion Pictures, Huaxia Film Distribution, Sun Entertainment Culture, Tao Piao Piao, China Film Co-Production Corp.",8.276148942857143,20180216,201802,2018
212,460555,Operation Red Sea,"A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.",zh,138,HK,70000000,579330426,2018-02-16,"Action, Thriller, War, Adventure","Bona Film Group, The P.L.A Navy Government TV Art Central of China, Star Dream Studio Media, Emperor Film Production, Film Fireworks Production, Zak Productions, Emperor Motion Pictures, Huaxia Film Distribution, Sun Entertainment Culture, Tao Piao Piao, China Film Co-Production Corp.",8.276148942857143,20180216,201802,2018
213,505513,Detective Chinatown 2,"Driven by the desire for the huge reward, Tang Ren tricked Qin Feng to New York, to attend the World Detective Contest. Later on, behind the crazy competition, Qin and Tang discovered the real hidden facts of this contest.",zh,121,CN,63000000,544185156,2018-02-16,"Comedy, Mystery","As One Production, Wanda Pictures",8.63785961904762,20180216,201802,2018
214,345940,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",en,113,US,150000000,530517320,2018-08-09,"Action, Science Fiction, Horror","Apelles Entertainment, Gravity Pictures, di Bonaventura Pictures, Flagship Entertainment Group, Maeday Productions, Warner Bros. Pictures",3.5367821333333334,20180809,201808,2018
215,404368,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",en,112,US,175000000,529323962,2018-11-20,"Family, Animation, Comedy, Adventure",Walt Disney Animation Studios,3.0247083542857145,20181120,201811,2018
216,400155,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",en,97,US,80000000,528600000,2018-06-28,"Animation, Comedy, Family, Fantasy","Columbia Pictures, Sony Pictures Animation, MRC",6.6075,20180628,201806,2018
217,360920,The Grinch,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,en,85,US,75000000,508600000,2018-11-08,"Family, Comedy, Animation","Illumination, Dr. Seuss Enterprises, Universal Animation Studios",6.781333333333333,20181108,201811,2018
218,424783,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",en,113,US,135000000,467989645,2018-11-22,"Action, Adventure, Science Fiction","Paramount Pictures, Allspark Pictures, Bay Films, di Bonaventura Pictures, DeSanto/Murphy Productions, Tencent Pictures",3.466589962962963,20181122,201811,2018
219,332562,A Star Is Born,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",en,136,US,36000000,436388866,2018-10-03,"Music, Drama, Romance","Warner Bros. Pictures, Live Nation Productions, Metro-Goldwyn-Mayer, Peters Entertainment, Gerber Pictures, Joint Effort",12.121912944444444,20181003,201810,2018
220,427641,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",en,107,US,120000000,428028233,2018-04-11,"Action, Adventure, Science Fiction","Wrigley Pictures, New Line Cinema, ASAP Entertainment, Flynn Picture Company, Twisted Media, Seven Bucks Productions, Access Entertainment, Warner Bros. Pictures",3.5669019416666665,20180411,201804,2018
221,458423,Mamma Mia! Here We Go Again,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",en,114,GB,75000000,395607854,2018-07-18,"Comedy, Romance","Littlestar, Playtone",5.274771386666667,20180718,201807,2018
221,458423,Mamma Mia! Here We Go Again,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",en,114,US,75000000,395607854,2018-07-18,"Comedy, Romance","Littlestar, Playtone",5.274771386666667,20180718,201807,2018
222,324857,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",en,117,US,90000000,393602435,2018-12-06,"Animation, Action, Adventure, Science Fiction","Columbia Pictures, Lord Miller, Pascal Pictures, Sony Pictures Animation, Arad Productions, Marvel Entertainment",4.373360388888889,20181206,201812,2018
223,348350,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",en,135,US,250000000,392952373,2018-05-15,"Science Fiction, Adventure, Action",Lucasfilm Ltd.,1.571809492,20180515,201805,2018
224,538331,Hello Mr. Billionaire,"A pathetic minor league Soccer Goalkeeper was given a task - to spend 1 Billion in thirty days, if successful he will get 30 Billion. However, he's not allowed to tell anyone about the task and he must not own any valuables by end of it.",zh,118,CN,0,376000000,2018-07-27,Comedy,Fun Age Pictures,,20180727,201807,2018
