id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies
299824,Mojin: The Lost Legend,"Three tomb raiders retire from their roles and move to New York to enjoy the rest of their lives. However, they are asked to resume duty in order to find out the reason behind the loss of a loved one.",zh,127,['CN'],37000000,278300000,12-18-15,"Action, Adventure, Fantasy",Beijing Enlight Pictures
227973,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",en,88,['US'],99000000,246233113,11-05-15,"Comedy, Animation, Family","Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox"
257344,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,en,106,['US'],88000000,244900000,07-16-15,"Action, Comedy, Science Fiction, Fantasy","Columbia Pictures, Happy Madison Productions, 1492 Pictures, LStar Capital, China Film Group Corporation, Film Croppers Entertainment, Prime Focus"
274167,Daddy's Home,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",en,96,['US'],50000000,242786137,12-25-15,Comedy,"Paramount Pictures, Gary Sanchez Productions, Red Granite Pictures"
238713,Spy,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",en,120,['US'],65000000,235666219,05-06-15,"Action, Comedy, Crime","Chernin Entertainment, Feigco Entertainment, TSG Entertainment, 20th Century Fox"
258509,Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",en,92,['US'],90000000,233755553,12-17-15,"Family, Comedy, Music, Adventure, Animation","TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment"
362682,Goodbye Mr. Loser,A middle-aged loser travels back in time to his high scool years to put his life on the right track.,zh,104,['CN'],0,228549747,09-30-15,"Romance, Comedy","Fun Age Pictures, New Classics Media, Tencent Pictures, Wanda Pictures"
214756,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",en,115,['US'],68000000,215863606,06-25-15,"Comedy, Fantasy","Smart Entertainment, Universal Pictures, Fuzzy Door Productions, Bluegrass Films, MRC"
158852,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",en,130,['US'],190000000,209200000,05-19-15,"Adventure, Family, Mystery, Science Fiction","Walt Disney Pictures, A113"
253412,Everest,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",en,121,"['IS', 'US', 'GB']",55000000,203427584,09-10-15,"Adventure, Drama, History","Cross Creek Pictures, Working Title Films, Walden Media, RVK Studios, Universal Pictures, Free State Pictures"
277216,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",en,147,['US'],28000000,201634991,08-11-15,"Drama, Music, History","Broken Chair Flickz, Universal Pictures, Legendary Pictures, Cube Vision, Crucial Films, Circle of Confusion, Will Packer Productions, Xenon Pictures"
257211,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",en,121,['US'],35000000,194564672,09-23-15,Comedy,"Warner Bros. Pictures, RatPac Entertainment, Waverly Films"
76757,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",en,127,['US'],176000000,184000000,02-04-15,"Science Fiction, Fantasy, Action","Warner Bros. Pictures, Village Roadshow Pictures, RatPac Entertainment, Anarchos Productions"
312221,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",en,133,['US'],37000000,173600000,11-25-15,"Drama, Action","Metro-Goldwyn-Mayer, New Line Cinema, Chartoff-Winkler Productions"
166424,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",en,100,['US'],120000000,167977596,08-05-15,"Action, Adventure, Science Fiction","20th Century Fox, Constantin Film, Marvel Entertainment, Marv, Genre Films, Robert Kulzer Productions, TSG Entertainment"
296098,Bridge of Spies,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",en,141,['US'],40000000,165478348,10-15-15,"Thriller, Drama","TSG Entertainment, Amblin Entertainment, Studio Babelsberg, Fox 2000 Pictures, Marc Platt Productions, Participant, Reliance Entertainment, DreamWorks Pictures"
257445,Goosebumps,"After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.",en,103,['US'],58000000,158261424,08-05-15,"Adventure, Horror, Comedy","Original Film, Scholastic Entertainment, Columbia Pictures, Village Roadshow Pictures, Sony Pictures Animation"
365222,Ip Man 3,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",cn,105,"['CN', 'HK']",36000000,157000000,12-24-15,"Action, Drama, History","Dreams Salon Entertainment Culture, Pegasus Motion Pictures, Starbright Communications, Golden Harvest Company, Henan Film & TV Production Group, My Pictures Studio"
273248,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,en,188,['US'],44000000,155760117,12-25-15,"Drama, Mystery, Western","The Weinstein Company, Double Feature Films, FilmColony"
256591,Focus,"Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans.",en,105,['US'],50100000,153962963,02-25-15,"Romance, Comedy, Crime","K & S Films, RatPac Entertainment, Zaftig Films, Warner Bros. Pictures, Di Novi Pictures"
351694,Monkey King: Hero Is Back,"The all-powerful Monkey King once roamed freely between Heaven and Earth, but after angering the Gods, he was imprisoned within an ice cage deep within the mountains. 500 years later, monsters attack a small village and a child flees to the mountains. Unknowingly, the child releases the Monkey King from his curse. With the help and encouragement from this special child, Monkey King saves the village from the evil monsters.",zh,89,['CN'],10000000,153000000,07-10-15,"Fantasy, Animation, Comedy","Hengdian Chinese Film Production Co., Beijing Weiying Shidai Technology (WePiao), October Media, October Animation Studio, S&C Pictures, Shandong Film & TV Group, BIGBIGSUN, MAX DREAM"
348892,Bajrangi Bhaijaan,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,hi,159,['IN'],13000000,150000000,07-17-15,"Comedy, Drama, Action","Rockline Entertainments, Kabir Khan Films, Salman Khan Films"
